[11Jul2026 12:09:43.027] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.032] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.21.1-neoforge-19.27.0.343.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.036] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jinxedlib-neoforge-1.21.1-1.0.3.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.040] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jupiter-2.3.7-1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.045] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "l2complements-3.1.3.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.051] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "l2hostility-3.0.18.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.055] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "l2library-3.0.8.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.061] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "legendarymage-1.0.9.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.066] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lionfishapi-3.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.071] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-neoforge-1.21.1-1.11.37.121.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.078] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "L_Ender's Cataclysm 1.21.1-3.32.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.082] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "manascore-neoforge-4.0.0.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.087] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-bridges-3.1.2-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.092] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-doors-1.1.5-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.098] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-furniture-3.4.1-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.103] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-lights-1.1.5-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.108] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-mcwfences-1.2.1-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.114] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-mcwpaths-1.1.1-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.121] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-mcwwindows-2.4.2-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.126] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-roofs-2.3.2-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.130] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-trapdoors-1.1.5-mc1.21.1neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.136] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mowziesmobs-1.21.1-1.8.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.140] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MutantMonsters-v21.1.1-1.21.1-NeoForge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.146] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Oh-The-Trees-Youll-Grow-neoforge-1.21.1-5.3.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.152] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "overgeared-1.21.1-1.6.14.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.158] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "p1nero_bow-neoforge1.21.1-21.16.1.0-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.165] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ParCool-1.21.1-3.4.3.3-NF.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.170] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "parcool.jar" [locator: userdev mods and services, reader: mod manifest]
